Key,english
schematicmag_mk17_x_drum_magazine_scar_h_762x51_50Desc,"Reading this allows you to craft the MK17 50-Round Drum Magazine Attachment"
schematicmag_ar10_x_products_x_25_drum_762x51_50,"AR10 50-Round Drum Magazine[-] Schematic"
schematicmag_ar10_x_products_x_25_drum_762x51_50Desc,"Reading this allows you to craft the AR10 50-Round Drum Magazine Attachment"
schematicmag_mk17_scar_h_cmag_100,"MK17 100-Round Magazine[-] Schematic"
schematicmag_mk17_scar_h_cmag_100Desc,"Reading this allows you to craft the MK17 100-Round Magazine Attachment"
schematicmag_m14_beta_cmag_762x51_100,"M14 100-Round Magazine[-] Schematic"
schematicmag_m14_beta_cmag_762x51_100Desc,"Reading this allows you to craft the M14 100-Round Magazine Attachment"
schematicmag_m60_custom_welded_tribox_762x51_250,"[FFD700]M60 250-Round Magazine[-] Schematic"
schematicmag_m60_custom_welded_tribox_762x51_250Desc,"Reading this allows you to craft the M60 250-Round Magazine Attachment"
schematicmag_svd_izhmash_svd_std_762x54_20,"SVD 20-Round Magazine[-] Schematic"
schematicmag_svd_izhmash_svd_std_762x54_20Desc,"Reading this allows you to craft the SVD 20-Round Magazine Attachment"
schematicmag_svd_makeshift_drum_762x54R_55,"SVD(MakeShift) 55-Round Drum Magazine[-] Schematic"
schematicmag_svd_makeshift_drum_762x54R_55Desc,"Reading this allows you to craft the SVD(MakeShift) 55-Round Drum Magazine Attachment"
schematicmag_pk_custom_box_762x54r_200,"[FFD700]PK 200-Round Magazine[-] Schematic"
schematicmag_pk_custom_box_762x54r_200Desc,"Reading this allows you to craft the PK 200-Round Magazine Attachment"
schematicmag_aug_steyr_std_556x45_42,"Aug(Streyr) 42-Round Magazine[-] Schematic"
schematicmag_aug_steyr_std_556x45_42Desc,"Reading this allows you to craft the Aug(Streyr) 42-Round Magazine Attachment"
schematicmag_aug_magpul_pmag_d_60_556x45_60,"Aug(Magpul) 60-Round Magazine[-] Schematic"
schematicmag_aug_magpul_pmag_d_60_556x45_60Desc,"Reading this allows you to craft the Aug(Magpul) 60-Round Magazine Attachment"
schematicmag_stanag_magpul_pmag_gen_m3_556x45_40,"Stanag(Magpul) 40-Round Magazine[-] Schematic"
schematicmag_stanag_magpul_pmag_gen_m3_556x45_40Desc,"Reading this allows you to craft the Stanag(Magpul) 40-Round Magazine Attachment"
schematicmag_stanag_magpul_pmag_d_60_556x45_60,"Stanag(Magpul) 60-Round Magazine[-] Schematic"
schematicmag_stanag_magpul_pmag_d_60_556x45_60Desc,"Reading this allows you to craft the Stanag(Magpul) 60-Round Magazine Attachment"
schematicmag_stanag_surefire_mag5_556x45_60,"Stanag(SureFire) 60-Round Magazine[-] Schematic"
schematicmag_stanag_surefire_mag5_556x45_60Desc,"Reading this allows you to craft the Stanag(SureFire) 60-Round Magazine Attachment"
schematicmag_stanag_beta_c_mag_556x45_100,"Stanag(Neta) 100-Round Magazine[-] Schematic"
schematicmag_stanag_beta_c_mag_556x45_100Desc,"Reading this allows you to craft the Stanag(Beta) 100-Round Magazine Attachment"
schematicmag_stanag_surefire_mag5_556x45_100,"Stanag(SureFire) 100-Round Magazine[-] Schematic"
schematicmag_stanag_surefire_mag5_556x45_100Desc,"Reading this allows you to craft the Stanag(SureFire) 100-Round Magazine Attachment"
schematicmag_ak_molot_mag_223_556x45_45,"AK(Molot) 45-Round Magazine[-] Schematic"
schematicmag_ak_molot_mag_223_556x45_45Desc,"Reading this allows you to craft the AK(Molot) 45-Round Magazine Attachment"
schematicmag_vss_tochmash_vss_val_9x39_30,"VSS(TochMash) 30-Round Magazine[-] Schematic"
schematicmag_vss_tochmash_vss_val_9x39_30Desc,"Reading this allows you to craft the VSS(TochMash) 30-Round Magazine Attachment"
schematicmag_vss_tochmash_vss_val_9x39_45,"VSS(TochMash) 45-Round Magazine[-] Schematic"
schematicmag_vss_tochmash_vss_val_9x39_45Desc,"Reading this allows you to craft the VSS(TochMash) 45-Round Magazine Attachment"
schematicmag_ash12_ckib_127x55_40,"ASH12 40-Round Magazine[-] Schematic"
schematicmag_ash12_ckib_127x55_40Desc,"Reading this allows you to craft the ASH12 40-Round Magazine Attachment"
schematicmag_ash12_ckib_127x55_60,"ASH12 60-Round Magazine[-] Schematic"
schematicmag_ash12_ckib_127x55_60Desc,"Reading this allows you to craft the ASH12 60-Round Magazine Attachment"
schematicmag_sword_mk18_pmag_338lm_20,"Sword 20-Round Magazine[-] Schematic"
schematicmag_sword_mk18_pmag_338lm_20Desc,"Reading this allows you to craft the Sword 20-Round Magazine Attachment"
schematicmag_870_remington_magazine_extension_12g_10,"Remington(870) 10-Round Extension[-] Schematic"
schematicmag_870_remington_magazine_extension_12g_10Desc,"Reading this allows you to craft the Remington(870) 10-Round Extension Attachment"
schematicmag_m3_benelli_std_12g_7,"Benelli(M3) 7-Round Magazine[-] Schematic"
schematicmag_m3_benelli_std_12g_7Desc,"Reading this allows you to craft the Benelli(M3) 7-Round Magazine Attachment"
schematicmag_m3_tonisystem_magazine_extension_12g_13,"M3(ToniSystem) 13-Round Magazine[-] Schematic"
schematicmag_m3_tonisystem_magazine_extension_12g_13Desc,"Reading this allows you to craft the M3(ToniSystem) 13-Round Magazine Attachment"
schematicmag_mr153_izhmeh_12g_8,"MR153 8-Round Magazine[-] Schematic"
schematicmag_mr153_izhmeh_12g_8Desc,"Reading this allows you to craft the MR153 8-Round Magazine Attachment"
schematicmag_saiga12_maxrounds_powermag_20_12x76_20,"Saiga 20-Round Magazine[-] Schematic"
schematicmag_saiga12_maxrounds_powermag_20_12x76_20Desc,"Reading this allows you to craft the Saiga 20-Round Magazine Attachment"
schematicmag_aa12_mps_aa12_drum_mag_12g_20,"AA12 20-Round Magazine[-] Schematic"
schematicmag_aa12_mps_aa12_drum_mag_12g_20Desc,"Reading this allows you to craft the AA12 20-Round Magazine Attachment"

schematicsilencer_tt_custom_noname_762x25tt,"TT Custom Silencer[-] Schematic"
schematicsilencer_tt_custom_noname_762x25ttDesc,"Reading this allows you to craft the TT Custom Silencer Attachment"
schematicsilencer_stechkin_aps_std_9x18pm,"Stechkin Silencer[-] Schematic"
schematicsilencer_stechkin_aps_std_9x18pmDesc,"Reading this allows you to craft the Stechkin Silencer Attachment"
schematicsilencer_pp9_klin_custom_9x18pm,"PP9 Klin Custom Silencer[-] Schematic"
schematicsilencer_pp9_klin_custom_9x18pmDesc,"Reading this allows you to craft the PP9 Klin Custom Silencer Attachment"
schematicsilencer_mount_silencerco_hybrid_46_multi,"Silencerco Hybrid Multi Silencer[-] Schematic"
schematicsilencer_mount_silencerco_hybrid_46_multiDesc,"Reading this allows you to craft the Silencerco Hybrid Multi Silencer Attachment"
schematicsilencer_all_silencerco_osprey_9_9x19,"Silencerco Osprey Silencer[-] Schematic"
schematicsilencer_all_silencerco_osprey_9_9x19Desc,"Reading this allows you to craft the Silencerco Osprey Silencer Attachment"
schematicsilencer_all_sig_srd_9_9x19,"Sig Silencer[-] Schematic"
schematicsilencer_all_sig_srd_9_9x19Desc,"Reading this allows you to craft the Silencer Attachment"
schematicsilencer_uzi_pro_smg_custom_9x19," Silencer[-] Schematic"
schematicsilencer_uzi_pro_smg_custom_9x19Desc,"Reading this allows you to craft the Sig Silencer Attachment"
schematicsilencer_glock_fischer_development_fd917_9x19,"Glock Fischer Silencer[-] Schematic"
schematicsilencer_glock_fischer_development_fd917_9x19Desc,"Reading this allows you to craft the Glock Fischer Silencer Attachment"
schematicsilencer_mpx_ronin_12_inch_supressor_9x19,"MPX Ronin Silencer[-] Schematic"
schematicsilencer_mpx_ronin_12_inch_supressor_9x19Desc,"Reading this allows you to craft the MPX Ronin Silencer Attachment"
schematicsilencer_sr1mp_tochmash_sr1mp_std_9x21,"SR1MP Tochmash Silencer[-] Schematic"
schematicsilencer_sr1mp_tochmash_sr1mp_std_9x21Desc,"Reading this allows you to craft the SR1MP Tochmash Silencer Attachment"
schematicsilencer_sr2m_tochmash_suppressor_9x21,"SR2 Tochmash Silencer[-] Schematic"
schematicsilencer_sr2m_tochmash_suppressor_9x21Desc,"Reading this allows you to craft the SR2 Tochmash Silencer Attachment"
schematicsilencer_base_silencerco_omega_45k_1143x23,"Silencerco Omega Silencer[-] Schematic"
schematicsilencer_base_silencerco_omega_45k_1143x23Desc,"Reading this allows you to craft the Silencerco Omega Silencer Attachment"
schematicsilencer_ump_bt_ump_45_1143x23,"UMP 45 Silencer[-] Schematic"
schematicsilencer_ump_bt_ump_45_1143x23Desc,"Reading this allows you to craft the UMP 45 Silencer Attachment"
schematicsilencer_mp7_bt_rotex_2_46x30,"MP7 Rotex Silencer[-] Schematic"
schematicsilencer_mp7_bt_rotex_2_46x30Desc,"Reading this allows you to craft the MP7 Rotex Silencer Attachment"
schematicsilencer_p90_fn_p90_attenuator_57x28,"P90 Attenuator Silencer[-] Schematic"
schematicsilencer_p90_fn_p90_attenuator_57x28Desc,"Reading this allows you to craft the P90 Attenuator Silencer Attachment"
schematicsilencer_hk_ucp_46x30,"UCP HK Silencer[-] Schematic"
schematicsilencer_hk_ucp_46x30Desc,"Reading this allows you to craft the UCP HK Silencer Attachment"
schematicsilencer_57_gemtech_sfn_57_57x28,"Gemtech 57 Silencer[-] Schematic"
schematicsilencer_57_gemtech_sfn_57_57x28Desc,"Reading this allows you to craft the Gemtech 57 Silencer Attachment"
schematicsilencer_ak74_spectehnika_tgpa_545x39,"AK74 Spectehnika Silencer[-] Schematic"
schematicsilencer_ak74_spectehnika_tgpa_545x39Desc,"Reading this allows you to craft the AK74 Spectehnika Silencer Attachment"
schematicmuzzle_ak_hexagon_reactor_muzzle_brake_545x39,"AK Hexagon Reactor Muzzle Brake Schematic"
schematicmuzzle_ak_hexagon_reactor_muzzle_brake_545x39Desc,"Reading this allows you to craft the AK Hexagon Reactor Muzzle Brake Attachment"
schematicsilencer_hex_hexagon_wafflemaker_suppressor_545x39,"Hexagon Wafflemaker Silencer[-] Schematic"
schematicsilencer_hex_hexagon_wafflemaker_suppressor_545x39Desc,"Reading this allows you to craft the Hexagon Wafflemaker Silencer Attachment"
schematicmuzzle_ak74_srvv_mbr_jet_545_545x39,"AK74 SRVV Jet Muzzle Silencer[-] Schematic"
schematicmuzzle_ak74_srvv_mbr_jet_545_545x39Desc,"Reading this allows you to craft the AK74 SRVV Jet Muzzle Silencer Attachment"
schematicmuzzle_ak_zenit_dtk1_762x39_545x39,"AK Zenit Silencer[-] Schematic"
schematicmuzzle_ak_zenit_dtk1_762x39_545x39Desc,"Reading this allows you to craft the AK Zenit Silencer Attachment"
schematicsilencer_hexagon_ak_762x39and545x39,"AK Hexagon Silencer[-] Schematic"
schematicsilencer_hexagon_ak_762x39and545x39Desc,"Reading this allows you to craft the AK Hexagon Silencer Attachment"
schematicsilencer_ak12_izhmash_ak12_supressor_std_545x39,"AK12 Izhmash Supressor Schematic"
schematicsilencer_ak12_izhmash_ak12_supressor_std_545x39Desc,"Reading this allows you to craft the AK12 Izhmash Supressor Attachment"
schematicmuzzle_mosin_tacfire_tanker_style_762x54r,"Mosin TacFire Silencer[-] Schematic"
schematicmuzzle_mosin_tacfire_tanker_style_762x54rDesc,"Reading this allows you to craft the Mosin TacFire Silencer Attachment"
schematicsilencer_mosin_bramit_std_762x54r,"Mosin Bramit Silencer[-] Schematic"
schematicsilencer_mosin_bramit_std_762x54rDesc,"Reading this allows you to craft the Mosin Bramit Silencer Attachment"
schematicsilencer_sv98_izhmash_silencer_std_762x54,"SV98 Izhmash Silencer[-] Schematic"
schematicsilencer_sv98_izhmash_silencer_std_762x54Desc,"Reading this allows you to craft the SV98 Izhmash Silencer Attachment"
schematicmuzzle_sv_98_srw_dtk_jet_mk2_762x54r,"SV SRW 98 Jet Silencer[-] Schematic"
schematicmuzzle_sv_98_srw_dtk_jet_mk2_762x54rDesc,"Reading this allows you to craft the SV SRW 98 Jet Silencer Attachment"
schematicmuzzle_svd_izhmash_svd_s_std_762x54,"SVD Izhmash Silencer[-] Schematic"
schematicmuzzle_svd_izhmash_svd_s_std_762x54Desc,"Reading this allows you to craft the SVD Izhmash Silencer Attachment"
schematicsilencer_base_rotor43_svd_dtk_762x54,"Rotator43 Silencer[-] Schematic"
schematicsilencer_base_rotor43_svd_dtk_762x54Desc,"Reading this allows you to craft the Rotator43 Silencer Attachment"
schematicmuzzle_pk_zenit_dtk_1p_762x54r,"Zenit Muzzle[-] Schematic"
schematicmuzzle_pk_zenit_dtk_1p_762x54rDesc,"Reading this allows you to craft the Zenit Muzzle Attachment"
schematicmuzzle_ash12_ckib_ash12_std_127x55,"ASH12 Ckib Muzzle[-] Schematic"
schematicmuzzle_ash12_ckib_ash12_std_127x55Desc,"Reading this allows you to craft the ASH12 Ckib Muzzle Attachment"
schematicsilencer_ash12_ckib_ash12_std_127x55,"ASH12 Ckib Silencer[-] Schematic"
schematicsilencer_ash12_ckib_ash12_std_127x55Desc,"Reading this allows you to craft the ASH12 Ckib Silencer Attachment"
schematicsilencer_sdqd_griffin_m4sd_k_silencer_556x45,"Griffin Silencer[-] Schematic"
schematicsilencer_sdqd_griffin_m4sd_k_silencer_556x45Desc,"Reading this allows you to craft the Griffin Silencer Attachment"
schematicsilencer_socom_surefire_socom556_rc2_556x45,"Socom SureFire Silencer[-] Schematic"
schematicsilencer_socom_surefire_socom556_rc2_556x45Desc,"Reading this allows you to craft the Socom SureFire Silencer Attachment"
schematicmuzzle_ar15_ferfrans_muzzle_brake_556x45,"AR15 Ferfans Muzzle[-] Schematic"
schematicmuzzle_ar15_ferfrans_muzzle_brake_556x45Desc,"Reading this allows you to craft the AR15 Ferfans Muzzle Silencer Attachment"
schematicmuzzle_ar15_double_star_carlson_tac_comp_556x45,"AR15 Double Star Carlson Tac Muzzle[-] Schematic"
schematicmuzzle_ar15_double_star_carlson_tac_comp_556x45Desc,"Reading this allows you to craft the AR15 Double Star Carlson Tac Muzzle Attachment"
schematicmuzzle_ar15_alientech_gubich_muzzle_brake_556x45,"AR15 AlienTech Gubich Muzzle[-] Schematic"
schematicmuzzle_ar15_alientech_gubich_muzzle_brake_556x45Desc,"Reading this allows you to craft theAR15 AlienTech Gubich Muzzle Attachment"
schematicmuzzle_ar10_15_thunder_beast_muzzle_brake,"AR10 ThunderBeast Muzzle[-] Schematic"
schematicmuzzle_ar10_15_thunder_beast_muzzle_brakeDesc,"Reading this allows you to craft the AR10 ThunderBeast Muzzle Attachment"
schematicsilencer_tbac_thunder_beast_ultra_5,"TBAC Thunderbeast Silencer[-] Schematic"
schematicsilencer_tbac_thunder_beast_ultra_5Desc,"Reading this allows you to craft the TBAC Thunderbeast Silencer Attachment"
schematicsilencer_aac_sdn_6_multi,"AAC Multi Silencer[-] Schematic"
schematicsilencer_aac_sdn_6_multiDesc,"Reading this allows you to craft the AAC Multi Silencer Attachment"
schematicmuzzle_ar10_precision_armament_m11_severe_duty_muzzle_brake_762x51,"AR10 Precision Armament M11 Muzzle[-] Schematic"
schematicmuzzle_ar10_precision_armament_m11_severe_duty_muzzle_brake_762x51Desc,"Reading this allows you to craft the AR10 Precision Armament M11 Muzzle Attachment"
schematicmuzzle_ar10_kac_qdc_muzzle_brake_kit_762x51,"AR10 KAC Muzzle[-] Schematic"
schematicmuzzle_ar10_kac_qdc_muzzle_brake_kit_762x51Desc,"Reading this allows you to craft the AR10 KAC Muzzle Attachment"
schematicsilencer_qdc_kac_prs_qdc_762x51,"KAC QDC Silencer[-] Schematic"
schematicsilencer_qdc_kac_prs_qdc_762x51Desc,"Reading this allows you to craft the KAC QDC Silencer Attachment"
schematicmuzzle_ar10_lantac_dgn762b_muzzle_brake_762x51,"AR10 Lantac Muzzle[-] Schematic"
schematicmuzzle_ar10_lantac_dgn762b_muzzle_brake_762x51Desc,"Reading this allows you to craft the AR10 Lantac Muzzle Attachment"
schematicsilencer_bt_g28_sd_762x51,"G28 Silencer[-] Schematic"
schematicsilencer_bt_g28_sd_762x51Desc,"Reading this allows you to craft the G28 Silencer Attachment"
schematicsilencer_clutchlok_sig_slx68_mg_qd_suppressor_68x51,"ClutchLok Silencer[-] Schematic"
schematicsilencer_clutchlok_sig_slx68_mg_qd_suppressor_68x51Desc,"Reading this allows you to craft the ClutchLok Silencer Attachment"
schematicmuzzle_base_sig_two_port_brake_762x51,"Two Port Brake Muzzle[-] Schematic"
schematicmuzzle_base_sig_two_port_brake_762x51Desc,"Reading this allows you to craft the Two Port Brake Muzzle Attachment"
schematicsilencer_base_sig_srd_762_qd_762x51,"Sig 762 Silencer[-] Schematic"
schematicsilencer_base_sig_srd_762_qd_762x51Desc,"Reading this allows you to craft the Sig 762 Silencer Attachment"
schematicsilencer_all_sig_srd_ti_762_762x51,"Sig TI Silencer[-] Schematic"
schematicsilencer_all_sig_srd_ti_762_762x51Desc,"Reading this allows you to craft the Sig TI Silencer Attachment"
schematicmuzzle_all_accuracy_international_tactical_muzzle_brake_86x70,"International Tactical Muzzle Brake Schematic"
schematicmuzzle_all_accuracy_international_tactical_muzzle_brake_86x70Desc,"Reading this allows you to craft the International Tactical Muzzle Brake Attachment"
schematicsilencer_ai_accuracy_international_tactical_sound_moderator_86x70,"International Tactical Sound Moderator Silencer[-] Schematic"
schematicsilencer_ai_accuracy_international_tactical_sound_moderator_86x70Desc,"Reading this allows you to craft the International Tactical Sound Moderator Silencer Attachment"
schematicsilencer_12g_hexagon_12k,"Hexagon 12G Silencer[-] Schematic"
schematicsilencer_12g_hexagon_12kDesc,"Reading this allows you to craft the Hexagon 12G Silencer Attachment"
schematicsilencer_base_silencerco_salvo_12g,"SilencerCo Salvo Silencer[-] Schematic"
schematicsilencer_base_silencerco_salvo_12gDesc,"Reading this allows you to craft the SilencerCo Salvo Silencer Attachment"
schematicmuzzle_12g_remington_tactical_12,"Remington Tactical Muzzle[-] Schematic"
schematicmuzzle_12g_remington_tactical_12Desc,"Reading this allows you to craft the Remington Tactical Muzzle Attachment"
schematicmuzzle_12g_red_heat_gk_02_12g,"GK Red Heat Muzzle[-] Schematic"
schematicmuzzle_12g_red_heat_gk_02_12gDesc,"Reading this allows you to craft the GK Red Heat Muzzle Attachment"
schematicmuzzle_saiga12_css_monster_caw_large_12g,"Saiga12 Monster Muzzle[-] Schematic"
schematicmuzzle_saiga12_css_monster_caw_large_12gDesc,"Reading this allows you to craft the Saiga12 Monster Muzzle Attachment"

schematicmodstock_stechkin_wire,"Stechkin Wire Stock[-] Schematic"
schematicmodstock_stechkin_wireDesc,"Reading this allows you to craft the Stechkin Wire Stock Attachment"
schematicstock_glock_fab_defence_glr_17,"Glock Defense Stock[-] Schematic"
schematicstock_glock_fab_defence_glr_17Desc,"Reading this allows you to craft the Glock Defense Stock Attachment"
schematicstock_mp5k_pdw_stock,"MP5K PDW Stock[-] Schematic"
schematicstock_mp5k_pdw_stockDesc,"Reading this allows you to craft the MP5K PDW Stock Attachment"
schematicstock_mp5_hk_a2_std,"MP5 HK Stock[-] Schematic"
schematicstock_mp5_hk_a2_stdmmDesc,"Reading this allows you to craft the MP5 HK Stock Attachment"
schematicstock_p90_damage_industries_butt_pad,"P90 Damage Stock[-] Schematic"
schematicstock_p90_damage_industries_butt_padDesc,"Reading this allows you to craft the P90 Damage Stock Attachment"
schematicstock_ak_zenit_pt_1,"Ak Zenit PT1 Stock[-] Schematic"
schematicstock_ak_zenit_pt_1Desc,"Reading this allows you to craft the Ak Zenit PT1 Stock Attachment"
schematicstock_ak_zenit_pt_3,"Ak Zenit PT3 Stock[-] Schematic"
schematicstock_ak_zenit_pt_3Desc,"Reading this allows you to craft the Ak Zenit PT3 Stock Attachment"
schematicstock_ak_magpul_zhukov_s,"AK Magpul Zhukov Stock[-] Schematic"
